l_orderkey	l_linenumber	l_quantity	l_extendedprice	c_custkey	o_orderstatus
454791	1	40.00	51771.60	1	F
454791	2	13.00	25011.61	1	F
579908	1	33.00	53513.13	1	O
3868359	1	36.00	48649.68	1	F
3868359	2	9.00	14891.76	1	F
3868359	3	32.00	54680.32	1	F
3868359	4	6.00	8732.16	1	F
4273923	1	28.00	33632.76	1	O
4273923	2	42.00	62015.52	1	O
4808192	1	26.00	47080.54	1	O
4808192	2	11.00	17529.27	1	O
5133509	1	28.00	36741.88	1	O
5133509	2	35.00	63199.50	1	O
5133509	3	12.00	23399.76	1	O
5133509	4	33.00	53713.77	1	O
l_extendedprice	l_linenumber	l_orderkey	c_name	c_address	c_custkey	o_orderstatus	c_comment
27-147-574-9335	3	5805349	8	O	among the slyly regular theodolites kindle blithely courts. carefully even theodolites haggle slyly along the ide
27-147-574-9335	4	5805349	8	O	among the slyly regular theodolites kindle blithely courts. carefully even theodolites haggle slyly along the ide
27-147-574-9335	5	5805349	8	O	among the slyly regular theodolites kindle blithely courts. carefully even theodolites haggle slyly along the ide
12-446-416-8471	4	4810978	92	F	. pinto beans hang slyly final deposits. ac
23-562-444-8454	2	4877444	145	F	ests? express, express instructions use. blithely fina
31-436-268-6327	2	4892388	178	F	unts. blithely regular dependencies kindle pending deposits. quietly express deposits wake above the Tiresias-- ex
31-436-268-6327	5	4892388	178	F	unts. blithely regular dependencies kindle pending deposits. quietly express deposits wake above the Tiresias-- ex
21-186-284-5998	1	5112389	52	F	ic platelets use evenly even accounts. stealthy theodolites cajole furiou
21-186-284-5998	5	5112389	52	F	ic platelets use evenly even accounts. stealthy theodolites cajole furiou
15-760-572-8760	2	5124065	185	F	t the ironic accounts. fluffily regular requests wake slyly ironic pinto beans. slyly unusu
15-760-572-8760	3	5124065	185	F	t the ironic accounts. fluffily regular requests wake slyly ironic pinto beans. slyly unusu
32-828-107-2832	3	5452483	70	F	fter the special asymptotes. ideas after the unusual frets cajole quickly regular pinto be
32-828-107-2832	5	5452483	70	F	fter the special asymptotes. ideas after the unusual frets cajole quickly regular pinto be
27-408-997-8430	2	5563107	133	F	t packages. express pinto beans are blithely along the unusual, even theodolites. silent packages use fu
27-408-997-8430	3	5563107	133	F	t packages. express pinto beans are blithely along the unusual, even theodolites. silent packages use fu
27-408-997-8430	7	5563107	133	F	t packages. express pinto beans are blithely along the unusual, even theodolites. silent packages use fu
31-863-349-4121	4	608870	163	O	 nag furiously furiously final requests. slyly s
31-863-349-4121	5	608870	163	O	 nag furiously furiously final requests. slyly s
31-863-349-4121	6	608870	163	O	 nag furiously furiously final requests. slyly s
17-805-718-2449	1	688004	161	O	ptotes nag carefully instructions. silent accounts are. furiously even accounts alongside
29-433-197-6339	4	902882	151	O	regular dugouts: blithely even dolphins cajole furiously carefull
29-433-197-6339	5	902882	151	O	regular dugouts: blithely even dolphins cajole furiously carefull
19-443-196-8008	5	5593057	173	O	s pinto beans use thinly slyly regular packages. instructions print along the s
25-168-852-5363	1	5754464	53	O	ar accounts are. even foxes are blithely. fluffily pending deposits boost
15-760-572-8760	2	5962247	185	O	t the ironic accounts. fluffily regular requests wake slyly ironic pinto beans. slyly unusu
13-761-547-5974	3	9154	13	O	ounts sleep carefully after the close frays. carefully bold notornis use ironic requests. blithely
13-761-547-5974	7	9154	13	O	ounts sleep carefully after the close frays. carefully bold notornis use ironic requests. blithely
21-730-373-8193	2	28167	190	O	uickly-- fluffily pending instructions boo
16-357-681-2007	1	68579	46	O	ctions. accounts sleep furiously even requests. regular, regular accounts cajole blithely around the final pa
29-261-996-3120	4	153857	125	O	x-ray finally after the packages? regular requests c
13-806-545-9701	3	4932935	22	F	s nod furiously above the furiously ironic ideas. 
29-522-835-6914	3	5087169	154	F	nic packages haggle blithely across the
29-522-835-6914	4	5087169	154	F	nic packages haggle blithely across the
26-190-260-5375	6	5101668	44	F	r requests around the unusual, bold a
14-703-953-2987	2	5146470	179	F	st furiously. idly regular instructions wake fluffily slyl
20-966-284-8065	3	5278400	104	F	rate carefully slyly special pla
32-363-455-4837	2	5314916	26	F	c requests use furiously ironic requests. slyly ironic dependencies us
32-363-455-4837	5	5314916	26	F	c requests use furiously ironic requests. slyly ironic dependencies us
10-566-282-8705	3	5206757	155	O	 sleep ironic, bold requests. regular packages on the quiet dependencies
29-233-262-8382	2	5273862	112	O	rmanently unusual multipliers. blithely ruthless deposits are furiously along the
29-233-262-8382	3	5273862	112	O	rmanently unusual multipliers. blithely ruthless deposits are furiously along the
29-233-262-8382	1	5277061	112	O	rmanently unusual multipliers. blithely ruthless deposits are furiously along the
29-233-262-8382	3	5277061	112	O	rmanently unusual multipliers. blithely ruthless deposits are furiously along the
27-588-919-5638	1	5320001	97	O	haggle slyly. bold, special ideas are blithely above the thinly bold theo
27-588-919-5638	4	5320001	97	O	haggle slyly. bold, special ideas are blithely above the thinly bold theo
17-697-919-8406	4	5322918	119	O	express ideas. blithely ironic foxes thrash. special acco
13-652-915-8939	2	358886	40	O	rges impress after the slyly ironic courts. foxes are. blithely 
25-168-852-5363	3	383492	53	O	ar accounts are. even foxes are blithely. fluffily pending deposits boost
25-168-852-5363	4	383492	53	O	ar accounts are. even foxes are blithely. fluffily pending deposits boost
14-128-190-5944	2	385825	4	O	 requests. final, regular ideas sleep final accou
14-128-190-5944	5	385825	4	O	 requests. final, regular ideas sleep final accou
14-128-190-5944	6	385825	4	O	 requests. final, regular ideas sleep final accou
31-739-340-5476	3	437285	184	O	hely according to the furiously unusual accounts. furiously bold platele
20-908-631-4424	4	593664	49	O	nusual foxes! fluffily pending packages maintain to the regular 
20-908-631-4424	6	593664	49	O	nusual foxes! fluffily pending packages maintain to the regular 
33-733-623-5267	2	705860	65	O	y final foxes serve carefully. theodolites are carefully. pending i
33-733-623-5267	3	705860	65	O	y final foxes serve carefully. theodolites are carefully. pending i
33-733-623-5267	5	705860	65	O	y final foxes serve carefully. theodolites are carefully. pending i
15-741-346-9870	4	895172	10	O	es regular deposits haggle. fur
18-971-699-1843	2	5725888	115	F	sits haggle above the carefully ironic theodolite
29-316-665-2897	3	5789540	43	F	ial requests: carefully pending foxes detect quickly. carefully final courts cajole quickly. carefully
25-147-850-4166	7	5794178	79	F	es. packages haggle furiously. regular, special requests poach after the quickly express ideas. blithely pending re
32-178-964-1847	2	5813664	172	F	losely regular, unusual instructions. 
25-207-442-1556	2	5834695	157	F	 pinto beans against the carefully bold requests wake quickly alongside of the final accounts. accounts
25-207-442-1556	3	5834695	157	F	 pinto beans against the carefully bold requests wake quickly alongside of the final accounts. accounts
25-207-442-1556	4	5834695	157	F	 pinto beans against the carefully bold requests wake quickly alongside of the final accounts. accounts
25-207-442-1556	6	5834695	157	F	 pinto beans against the carefully bold requests wake quickly alongside of the final accounts. accounts
14-128-190-5944	1	164711	4	F	 requests. final, regular ideas sleep final accou
31-863-349-4121	1	1159495	163	O	 nag furiously furiously final requests. slyly s
19-140-352-1403	2	504320	139	F	nstructions. quickly ironic ideas are carefully. bold, 
19-140-352-1403	5	504320	139	F	nstructions. quickly ironic ideas are carefully. bold, 
14-703-953-2987	5	607969	179	F	st furiously. idly regular instructions wake fluffily slyl
19-953-499-8833	2	888615	94	F	latelets across the bold, final requests sleep according to the fluffily bold accounts. unusual deposits amon
19-953-499-8833	4	888615	94	F	latelets across the bold, final requests sleep according to the fluffily bold accounts. unusual deposits amon
17-501-210-4726	1	1029572	136	F	ackages sleep ironic, final courts. even requests above the blithely bold requests g
17-501-210-4726	2	1029572	136	F	ackages sleep ironic, final courts. even requests above the blithely bold requests g
17-501-210-4726	3	1029572	136	F	ackages sleep ironic, final courts. even requests above the blithely bold requests g
17-501-210-4726	5	1029572	136	F	ackages sleep ironic, final courts. even requests above the blithely bold requests g
17-501-210-4726	6	1029572	136	F	ackages sleep ironic, final courts. even requests above the blithely bold requests g
21-200-159-5932	2	1226789	134	F	yly fluffy foxes boost final ideas. b
21-200-159-5932	5	1226789	134	F	yly fluffy foxes boost final ideas. b
25-344-968-5422	2	1252005	34	F	nder against the even, pending accounts. even
25-344-968-5422	5	1252005	34	F	nder against the even, pending accounts. even
30-749-445-4907	1	5592131	100	F	was furiously fluffily quiet deposits. silent, pending requests boost against 
30-749-445-4907	4	5592131	100	F	was furiously fluffily quiet deposits. silent, pending requests boost against 
30-749-445-4907	6	5592131	100	F	was furiously fluffily quiet deposits. silent, pending requests boost against 
31-739-340-5476	1	5651585	184	F	hely according to the furiously unusual accounts. furiously bold platele
30-749-445-4907	5	5877348	100	F	was furiously fluffily quiet deposits. silent, pending requests boost against 
30-749-445-4907	6	5877348	100	F	was furiously fluffily quiet deposits. silent, pending requests boost against 
26-777-409-5654	1	5889859	137	F	carefully regular theodolites use. silent dolphins cajo
26-777-409-5654	2	5889859	137	F	carefully regular theodolites use. silent dolphins cajo
26-777-409-5654	3	5889859	137	F	carefully regular theodolites use. silent dolphins cajo
11-751-989-4627	6	5894530	106	F	lose slyly. ironic accounts along the evenly regular theodolites wake about the special, final gifts. 
19-407-425-2584	1	5908007	142	F	. even, express theodolites upo
11-107-312-6585	2	44962	197	F	ickly final accounts cajole. furiously re
23-562-444-8454	3	161797	145	F	ests? express, express instructions use. blithely fina
26-992-422-8153	3	1289796	109	F	es. fluffily final dependencies sleep along the blithely even pinto beans. final deposits haggle furiously furiou
26-992-422-8153	7	1289796	109	F	es. fluffily final dependencies sleep along the blithely even pinto beans. final deposits haggle furiously furiou
21-186-284-5998	1	1353314	52	F	ic platelets use evenly even accounts. stealthy theodolites cajole furiou
25-147-850-4166	4	1357410	79	F	es. packages haggle furiously. regular, special requests poach after the quickly express ideas. blithely pending re
25-147-850-4166	5	1357410	79	F	es. packages haggle furiously. regular, special requests poach after the quickly express ideas. blithely pending re
33-182-978-6287	2	1616000	193	F	y even theodolites. final foxes print along the final pinto beans. theodoli
33-182-978-6287	3	1616000	193	F	y even theodolites. final foxes print along the final pinto beans. theodoli
33-182-978-6287	5	1616000	193	F	y even theodolites. final foxes print along the final pinto beans. theodoli
20-427-617-9922	1	1665572	175	F	ly final platelets are final pinto b
20-427-617-9922	4	1665572	175	F	ly final platelets are final pinto b
31-101-672-2951	2	1708231	127	F	ic, unusual theodolites nod silently after the final, ironic instructions: pending r
14-199-862-7209	1	1733158	74	F	onic accounts. blithely slow packages would haggle carefully. qui
14-199-862-7209	2	1733158	74	F	onic accounts. blithely slow packages would haggle carefully. qui
14-199-862-7209	4	1733158	74	F	onic accounts. blithely slow packages would haggle carefully. qui
14-199-862-7209	6	1733158	74	F	onic accounts. blithely slow packages would haggle carefully. qui
25-344-968-5422	6	1823424	34	F	nder against the even, pending accounts. even
25-344-968-5422	7	1823424	34	F	nder against the even, pending accounts. even
29-797-439-6760	5	1828549	149	F	al instructions haggle against the slyly bold w
25-147-850-4166	5	1982691	79	F	es. packages haggle furiously. regular, special requests poach after the quickly express ideas. blithely pending re
29-433-197-6339	4	963431	151	O	regular dugouts: blithely even dolphins cajole furiously carefull
29-433-197-6339	5	963431	151	O	regular dugouts: blithely even dolphins cajole furiously carefull
25-344-968-5422	6	1008069	34	O	nder against the even, pending accounts. even
20-320-530-5920	3	1098851	166	O	the packages. blithely final packages are furiously unusual asymptotes. regular frets promise carefully u
20-895-685-6920	3	1250848	56	O	. notornis wake carefully. carefully fluffy requests are furiously even accounts. slyly expre
19-216-107-2107	1	1291716	103	O	furiously pending notornis boost slyly around the blithely ironic ideas? final, even instructions cajole fl
19-216-107-2107	2	1291716	103	O	furiously pending notornis boost slyly around the blithely ironic ideas? final, even instructions cajole fl
19-216-107-2107	3	1291716	103	O	furiously pending notornis boost slyly around the blithely ironic ideas? final, even instructions cajole fl
10-349-718-3044	2	1303333	76	O	pecial deposits. ironic ideas boost blithely according to the closely ironic theodolites! furiously final deposits n
17-501-210-4726	3	1355555	136	O	ackages sleep ironic, final courts. even requests above the blithely bold requests g
17-501-210-4726	4	1355555	136	O	ackages sleep ironic, final courts. even requests above the blithely bold requests g
17-501-210-4726	6	1355555	136	O	ackages sleep ironic, final courts. even requests above the blithely bold requests g
25-879-984-9818	2	1392933	170	O	 regular requests. carefully regu
25-879-984-9818	4	1392933	170	O	 regular requests. carefully regu
21-200-159-5932	1	1416609	134	O	yly fluffy foxes boost final ideas. b
14-199-862-7209	5	1458755	74	O	onic accounts. blithely slow packages would haggle carefully. qui
14-199-862-7209	6	1458755	74	O	onic accounts. blithely slow packages would haggle carefully. qui
26-190-260-5375	4	1490341	44	O	r requests around the unusual, bold a
26-190-260-5375	5	1490341	44	O	r requests around the unusual, bold a
31-101-672-2951	3	1496736	127	O	ic, unusual theodolites nod silently after the final, ironic instructions: pending r
25-430-914-2194	3	4773985	32	O	cial ideas. final, furious requests across the e
11-751-989-4627	2	5015111	106	O	lose slyly. ironic accounts along the evenly regular theodolites wake about the special, final gifts. 
11-751-989-4627	3	5015111	106	O	lose slyly. ironic accounts along the evenly regular theodolites wake about the special, final gifts. 
11-751-989-4627	6	5015111	106	O	lose slyly. ironic accounts along the evenly regular theodolites wake about the special, final gifts. 
32-957-234-8742	2	5066818	20	O	g alongside of the special excuses-- fluffily enticing packages wake 
32-957-234-8742	4	5066818	20	O	g alongside of the special excuses-- fluffily enticing packages wake 
25-989-741-2988	1	5133509	1	O	to the even, regular platelets. regular, ironic epitaphs nag e
25-989-741-2988	2	5133509	1	O	to the even, regular platelets. regular, ironic epitaphs nag e
25-989-741-2988	4	5133509	1	O	to the even, regular platelets. regular, ironic epitaphs nag e
14-565-638-9768	2	5254976	164	O	ironic, special pinto beans. ironic
13-702-694-4520	3	1710818	122	O	 the special packages hinder blithely around the permanent requests. bold depos
11-107-312-6585	2	1847527	197	O	ickly final accounts cajole. furiously re
27-147-574-9335	4	1859778	8	O	among the slyly regular theodolites kindle blithely courts. carefully even theodolites haggle slyly along the ide
28-396-526-5053	3	1868608	19	O	 nag. furiously careful packages are slyly at the accounts. furiously regular in
28-396-526-5053	4	1868608	19	O	 nag. furiously careful packages are slyly at the accounts. furiously regular in
19-443-196-8008	4	1871332	173	O	s pinto beans use thinly slyly regular packages. instructions print along the s
19-443-196-8008	6	1871332	173	O	s pinto beans use thinly slyly regular packages. instructions print along the s
14-273-885-6505	2	2096870	140	O	ies detect slyly ironic accounts. slyly ironic theodolites hag
14-273-885-6505	5	2096870	140	O	ies detect slyly ironic accounts. slyly ironic theodolites hag
26-811-707-6869	1	1608711	191	O	o beans hinder slyly bold accounts.
25-168-852-5363	5	1717063	53	O	ar accounts are. even foxes are blithely. fluffily pending deposits boost
25-168-852-5363	6	1717063	53	O	ar accounts are. even foxes are blithely. fluffily pending deposits boost
22-885-845-6889	3	1971076	98	O	ages. furiously pending accounts are quickly carefully final foxes: busily pe
18-239-400-3677	1	2064615	91	O	onic accounts. fluffily silent pinto beans boost blithely according to the fluffily exp
31-863-349-4121	1	2089670	163	O	 nag furiously furiously final requests. slyly s
13-199-211-9023	3	2094342	182	O	quickly against the blithely even deposits; epitaphs unwind quickly along the carefully regular excuses. furio
26-516-273-2566	1	34019	88	O	s are quickly above the quickly ironic instructions; even requests about the carefully final deposi
29-522-835-6914	5	282083	154	O	nic packages haggle blithely across the
28-639-943-7051	3	428007	118	O	uick packages alongside of the furiously final deposits haggle above the fluffily even foxes. blithely dogged dep
28-639-943-7051	5	428007	118	O	uick packages alongside of the furiously final deposits haggle above the fluffily even foxes. blithely dogged dep
33-733-623-5267	6	438881	65	O	y final foxes serve carefully. theodolites are carefully. pending i
19-216-107-2107	1	206401	103	O	furiously pending notornis boost slyly around the blithely ironic ideas? final, even instructions cajole fl
33-464-151-3439	2	306439	11	O	ckages. requests sleep slyly. quickly even pinto beans promise above the slyly regular pinto beans. 
33-464-151-3439	5	306439	11	O	ckages. requests sleep slyly. quickly even pinto beans promise above the slyly regular pinto beans. 
33-464-151-3439	6	306439	11	O	ckages. requests sleep slyly. quickly even pinto beans promise above the slyly regular pinto beans. 
15-288-395-5501	1	604486	167	O	espite the ironic excuses. furiously final deposits wake slyly. slyly ex
28-362-499-3728	1	711329	169	O	fully unusual pinto beans. blithely express asymptotes lose carefully regular instructions? accounts b
28-362-499-3728	2	711329	169	O	fully unusual pinto beans. blithely express asymptotes lose carefully regular instructions? accounts b
28-362-499-3728	4	711329	169	O	fully unusual pinto beans. blithely express asymptotes lose carefully regular instructions? accounts b
19-216-107-2107	1	807172	103	O	furiously pending notornis boost slyly around the blithely ironic ideas? final, even instructions cajole fl
19-216-107-2107	2	807172	103	O	furiously pending notornis boost slyly around the blithely ironic ideas? final, even instructions cajole fl
20-908-631-4424	1	3933538	49	F	nusual foxes! fluffily pending packages maintain to the regular 
20-908-631-4424	6	3933538	49	F	nusual foxes! fluffily pending packages maintain to the regular 
15-741-346-9870	4	3942656	10	F	es regular deposits haggle. fur
10-677-951-2353	1	4068167	86	F	quests. pending dugouts are carefully aroun
10-677-951-2353	2	4068167	86	F	quests. pending dugouts are carefully aroun
10-677-951-2353	3	4068167	86	F	quests. pending dugouts are carefully aroun
10-677-951-2353	4	4068167	86	F	quests. pending dugouts are carefully aroun
19-443-196-8008	3	4122882	173	F	s pinto beans use thinly slyly regular packages. instructions print along the s
14-128-190-5944	1	4320612	4	F	 requests. final, regular ideas sleep final accou
14-128-190-5944	4	4320612	4	F	 requests. final, regular ideas sleep final accou
29-261-996-3120	3	4497252	125	F	x-ray finally after the packages? regular requests c
29-261-996-3120	4	4497252	125	F	x-ray finally after the packages? regular requests c
25-923-255-2929	5	4324961	95	F	ithely. ruthlessly final requests wake slyly alongside of the furiously silent pinto beans. even the
28-183-750-7809	2	4545927	124	F	le fluffily even dependencies. quietly s
28-183-750-7809	4	4545927	124	F	le fluffily even dependencies. quietly s
30-749-445-4907	3	4596098	100	F	was furiously fluffily quiet deposits. silent, pending requests boost against 
13-806-545-9701	4	4794213	22	F	s nod furiously above the furiously ironic ideas. 
17-805-718-2449	1	4812838	161	F	ptotes nag carefully instructions. silent accounts are. furiously even accounts alongside
17-805-718-2449	5	4812838	161	F	ptotes nag carefully instructions. silent accounts are. furiously even accounts alongside
19-216-107-2107	2	4860805	103	F	furiously pending notornis boost slyly around the blithely ironic ideas? final, even instructions cajole fl
22-603-468-3533	1	4862951	25	F	y. accounts sleep ruthlessly according to the regular theodolites. unusual instructions sleep. ironic, final
29-233-262-8382	1	5734116	112	O	rmanently unusual multipliers. blithely ruthless deposits are furiously along the
29-233-262-8382	2	5734116	112	O	rmanently unusual multipliers. blithely ruthless deposits are furiously along the
29-233-262-8382	4	5734116	112	O	rmanently unusual multipliers. blithely ruthless deposits are furiously along the
22-302-930-4756	4	5923907	113	O	usly regular theodolites boost furiously doggedly pending instructio
22-306-880-7212	1	53283	38	O	lar excuses. closely even asymptotes cajole blithely excuses. carefully silent pinto beans sleep carefully fin
10-473-439-3214	5	76292	73	O	usual, unusual packages sleep busily along the furiou
18-774-241-1462	2	160516	28	O	 along the regular deposits. furiously final pac
18-774-241-1462	4	160516	28	O	 along the regular deposits. furiously final pac
18-585-850-3926	1	5094054	152	F	ously ironic accounts. furiously even accounts accord
25-879-984-9818	2	5114918	170	F	 regular requests. carefully regu
14-280-874-8044	1	5218630	128	F	ing packages integrate across the slyly unusual dugouts. blithely silent ideas sublate carefully. blithely expr
14-280-874-8044	2	5218630	128	F	ing packages integrate across the slyly unusual dugouts. blithely silent ideas sublate carefully. blithely expr
33-197-837-7094	5	5279264	31	F	s use among the blithely pending depo
29-797-439-6760	1	5315204	149	F	al instructions haggle against the slyly bold w
31-739-340-5476	3	5361600	184	F	hely according to the furiously unusual accounts. furiously bold platele
29-433-197-6339	2	5400834	151	F	regular dugouts: blithely even dolphins cajole furiously carefull
29-433-197-6339	5	5400834	151	F	regular dugouts: blithely even dolphins cajole furiously carefull
17-805-718-2449	5	5518273	161	F	ptotes nag carefully instructions. silent accounts are. furiously even accounts alongside
26-472-302-4189	1	5234213	200	F	e after the ironic, even realms. fluffily regular packages doze-- courts haggle carefully! blithely
26-472-302-4189	2	5234213	200	F	e after the ironic, even realms. fluffily regular packages doze-- courts haggle carefully! blithely
20-908-631-4424	1	5235045	49	F	nusual foxes! fluffily pending packages maintain to the regular 
20-893-536-2069	2	5318341	110	F	nto beans cajole around the even, final deposits. quickly bold packages according to the furiously regular dept
20-893-536-2069	3	5318341	110	F	nto beans cajole around the even, final deposits. quickly bold packages according to the furiously regular dept
20-893-536-2069	7	5318341	110	F	nto beans cajole around the even, final deposits. quickly bold packages according to the furiously regular dept
28-362-499-3728	3	5359013	169	F	fully unusual pinto beans. blithely express asymptotes lose carefully regular instructions? accounts b
28-362-499-3728	4	5359013	169	F	fully unusual pinto beans. blithely express asymptotes lose carefully regular instructions? accounts b
28-362-499-3728	6	5359013	169	F	fully unusual pinto beans. blithely express asymptotes lose carefully regular instructions? accounts b
20-180-440-8525	3	5489316	55	F	ully unusual packages wake bravely bold packages. unusual requests boost deposits! blithely ironic packages ab
20-180-440-8525	4	5489316	55	F	ully unusual packages wake bravely bold packages. unusual requests boost deposits! blithely ironic packages ab
32-178-964-1847	2	5685892	172	F	losely regular, unusual instructions. 
21-562-498-6636	1	5696867	148	F	ing to the carefully ironic requests. carefully regular dependencies about the theodolites wake furious
21-562-498-6636	4	5696867	148	F	ing to the carefully ironic requests. carefully regular dependencies about the theodolites wake furious
21-562-498-6636	4	5749926	148	F	ing to the carefully ironic requests. carefully regular dependencies about the theodolites wake furious
21-562-498-6636	5	5749926	148	F	ing to the carefully ironic requests. carefully regular dependencies about the theodolites wake furious
21-562-498-6636	6	5749926	148	F	ing to the carefully ironic requests. carefully regular dependencies about the theodolites wake furious
25-207-442-1556	3	937794	157	O	 pinto beans against the carefully bold requests wake quickly alongside of the final accounts. accounts
25-168-852-5363	4	1049990	53	O	ar accounts are. even foxes are blithely. fluffily pending deposits boost
25-168-852-5363	6	1049990	53	O	ar accounts are. even foxes are blithely. fluffily pending deposits boost
22-918-832-2411	3	1061287	68	O	 pending pinto beans impress realms. final dependencies 
20-917-711-4011	4	1127620	41	O	ly regular accounts hang bold, silent packages. unusual foxes haggle slyly above the special, final depo
20-917-711-4011	5	1127620	41	O	ly regular accounts hang bold, silent packages. unusual foxes haggle slyly above the special, final depo
18-239-400-3677	1	1400006	91	O	onic accounts. fluffily silent pinto beans boost blithely according to the fluffily exp
18-239-400-3677	3	1400006	91	O	onic accounts. fluffily silent pinto beans boost blithely according to the fluffily exp
21-840-210-3572	1	1433380	131	O	jole special packages. furiously final dependencies about the furiously speci
21-840-210-3572	4	1433380	131	O	jole special packages. furiously final dependencies about the furiously speci
21-840-210-3572	6	1433380	131	O	jole special packages. furiously final dependencies about the furiously speci
28-190-982-9759	3	2096544	7	F	ainst the ironic, express theodolites. express, even pinto beans among the exp
21-200-159-5932	3	2158532	134	F	yly fluffy foxes boost final ideas. b
13-835-723-3223	3	2368231	146	F	ffily regular dinos are slyly unusual requests. slyly specia
29-522-835-6914	1	2470944	154	F	nic packages haggle blithely across the
29-522-835-6914	2	2470944	154	F	nic packages haggle blithely across the
29-522-835-6914	3	2470944	154	F	nic packages haggle blithely across the
27-408-997-8430	1	2572711	133	F	t packages. express pinto beans are blithely along the unusual, even theodolites. silent packages use fu
27-408-997-8430	5	2572711	133	F	t packages. express pinto beans are blithely along the unusual, even theodolites. silent packages use fu
28-135-177-2472	1	2593249	196	F	accounts wake. express instructions according to the s
17-805-718-2449	1	2632612	161	F	ptotes nag carefully instructions. silent accounts are. furiously even accounts alongside
14-716-294-6674	1	2640167	187	F	r deposits. carefully silent packages after the fluffily even instructio
10-267-172-7101	1	2720773	80	F	tect among the dependencies. bold accounts engage closely even pinto beans. ca
23-562-444-8454	5	5619940	145	F	ests? express, express instructions use. blithely fina
26-190-260-5375	2	5715522	44	F	r requests around the unusual, bold a
22-302-930-4756	1	5736487	113	F	usly regular theodolites boost furiously doggedly pending instructio
21-200-159-5932	5	5823781	134	F	yly fluffy foxes boost final ideas. b
27-408-997-8430	2	10563	133	F	t packages. express pinto beans are blithely along the unusual, even theodolites. silent packages use fu
27-408-997-8430	3	10563	133	F	t packages. express pinto beans are blithely along the unusual, even theodolites. silent packages use fu
28-396-526-5053	3	90019	19	F	 nag. furiously careful packages are slyly at the accounts. furiously regular in
28-396-526-5053	4	90019	19	F	 nag. furiously careful packages are slyly at the accounts. furiously regular in
32-178-964-1847	3	141185	172	F	losely regular, unusual instructions. 
28-135-177-2472	1	321312	196	F	accounts wake. express instructions according to the s
32-957-234-8742	2	360067	20	F	g alongside of the special excuses-- fluffily enticing packages wake 
32-957-234-8742	3	360067	20	F	g alongside of the special excuses-- fluffily enticing packages wake 
32-957-234-8742	4	360067	20	F	g alongside of the special excuses-- fluffily enticing packages wake 
15-741-346-9870	1	2917345	10	O	es regular deposits haggle. fur
28-190-982-9759	5	3038880	7	O	ainst the ironic, express theodolites. express, even pinto beans among the exp
20-781-609-3107	6	3176421	16	O	kly silent courts. thinly regular theodolites sleep fluffily after 
19-140-352-1403	2	3402084	139	O	nstructions. quickly ironic ideas are carefully. bold, 
19-140-352-1403	5	3402084	139	O	nstructions. quickly ironic ideas are carefully. bold, 
10-566-282-8705	2	288547	155	F	 sleep ironic, bold requests. regular packages on the quiet dependencies
28-159-442-5305	3	449031	82	F	s wake. bravely regular accounts are furiously. regula
18-774-241-1462	5	681730	28	F	 along the regular deposits. furiously final pac
28-639-943-7051	1	705731	118	F	uick packages alongside of the furiously final deposits haggle above the fluffily even foxes. blithely dogged dep
28-639-943-7051	3	705731	118	F	uick packages alongside of the furiously final deposits haggle above the fluffily even foxes. blithely dogged dep
27-408-997-8430	1	770375	133	F	t packages. express pinto beans are blithely along the unusual, even theodolites. silent packages use fu
27-408-997-8430	2	770375	133	F	t packages. express pinto beans are blithely along the unusual, even theodolites. silent packages use fu
14-136-924-5232	2	780164	199	F	fully busy pinto beans. packages cajole around the express, bold packages! quickly ironic tithes
14-136-924-5232	4	780164	199	F	fully busy pinto beans. packages cajole around the express, bold packages! quickly ironic tithes
29-316-665-2897	3	849831	43	F	ial requests: carefully pending foxes detect quickly. carefully final courts cajole quickly. carefully
13-312-472-8245	1	854375	23	F	deposits. special deposits cajole slyly. fluffily special deposits about the furiously 
13-312-472-8245	3	854375	23	F	deposits. special deposits cajole slyly. fluffily special deposits about the furiously 
13-312-472-8245	4	854375	23	F	deposits. special deposits cajole slyly. fluffily special deposits about the furiously 
13-312-472-8245	5	854375	23	F	deposits. special deposits cajole slyly. fluffily special deposits about the furiously 
29-233-262-8382	3	274368	112	O	rmanently unusual multipliers. blithely ruthless deposits are furiously along the
29-233-262-8382	4	274368	112	O	rmanently unusual multipliers. blithely ruthless deposits are furiously along the
20-383-680-1329	4	376869	158	O	ecoys. fluffily quick requests use flu
29-433-197-6339	1	525990	151	O	regular dugouts: blithely even dolphins cajole furiously carefull
29-433-197-6339	4	525990	151	O	regular dugouts: blithely even dolphins cajole furiously carefull
10-473-439-3214	1	441696	73	F	usual, unusual packages sleep busily along the furiou
10-473-439-3214	4	441696	73	F	usual, unusual packages sleep busily along the furiou
14-280-874-8044	3	484198	128	F	ing packages integrate across the slyly unusual dugouts. blithely silent ideas sublate carefully. blithely expr
14-280-874-8044	4	484198	128	F	ing packages integrate across the slyly unusual dugouts. blithely silent ideas sublate carefully. blithely expr
25-344-968-5422	2	554115	34	F	nder against the even, pending accounts. even
25-344-968-5422	4	554115	34	F	nder against the even, pending accounts. even
19-953-499-8833	3	709665	94	F	latelets across the bold, final requests sleep according to the fluffily bold accounts. unusual deposits amon
23-562-444-8454	5	720258	145	F	ests? express, express instructions use. blithely fina
11-355-584-3112	1	801249	59	F	ously final packages haggle blithely after the express deposits. furiou
